media,area_of_influence,ojd,CCAA,PROV,AREA,platform,PGD,distribution,Origin,media_iber,active_iber,url_iber,address_iber,zipcode_iber,lat_iber,lng_iber,platform_iber,province_iber,CCAA_iber
cronica.es,Pais Valencià,,PV,PV,Valencià,digital,,,AMIC,,,,,,,,,,
sermaestrat.com,Pais Valencià,,PV,PV,,digital,,,AMIC,,,,,,,,,,
somgandia.com ,València,,PV,PV,V,digital,,,AMIC,,,,,,,,,,
somsafor.com,València,,PV,PV,V,digital,,,AMIC,,,,,,,,,,
radiojove.cat,"Catalunya,Vic (radio)",no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
aguaita.cat ,Terres de l'Ebre,OJD,CAT,T,te,digital,,,AMIC,,,,,,,,,,
baixcampradio.com,Baixcamp,OJD,CAT,T,,digital,,,AMIC,,,,,,,,,,
bellaterradiari.cat,Bellaterra,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
canal21ebre.com,Terres de l'Ebre,OJD,CAT,T,te,digital,,,AMIC,,,,,,,,,,
diarideterrassa.com,Terrassa,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
empordà.info,Empordà,OJD,CAT,G,,digital,,,AMIC,,,,,,,,,,
lafurapenedes.cat,Penedés,OJD,CAT,B,,digital,,,AMIC,,,,,,,,,,
líniaciutatvella.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
liniacornella.cat,Baix Llobregat,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
líniaeixample.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
líniagracia.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
líniahorta.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
liniahospitalet.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
línialescorts.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
liniamar.cat,Baix Llobregat,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
línianord.cat,"Badalona, Barcelonès",OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
línianoubarris.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
liniarambla.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
líniasantandreu.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
líniasantmarti.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
líniasants.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
líniasarria.cat,Barcelonès,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
liniatres.cat,Baix Llobregat,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
líniavalles.cat,Vallès Oriental,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
lleidadiari.cat ,lleida i comarques de Lleida,OJD,CAT,L,,digital,,,AMIC,,,,,,,,,,
manresadiari.cat ,Bages,OJD,CAT,B,cc,digital,,,AMIC,,,,,,,,,,
molletama.cat,Mollet i baix Vallès Oriental,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
monterrassa.cat,Terrassa,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
monterrassa.cat,Castellbisbal,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
pallarsdigital.cat,Pallars Jussà i Sobirà,OJD,CAT,L,,digital,,,AMIC,,,,,,,,,,
rubitv.cat (grup naciodigital),Rubí,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
somgranollers.cat ,"Granollers, Vallès Oriental",OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
sommollet.com,Vallès Oriental,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
sommontmeló.cat,"Vallès Oriental, Montmeló",OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
sommontornès.cat,"Vallès Oriental, Montornés",OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
somvalles.cat ,Vallès Oriental,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
tarragona21.com ,"Tarragonès, Baix Camp",OJD,CAT,T,,digital,,,AMIC,,,,,,,,,,
tdbactualitat.cat,"Torredembarra, Baix Gaià (Tarragonès Nord)",OJD,CAT,T,,digital,,,AMIC,,,,,,,,,,
Territoris.cat,"Pla d'Ugell i Garrigues, Noguera, Pirineus, Segarra, Segrià i Urgell",OJD,CAT,L,,digital,,,AMIC,,,,,,,,,,
totcerdanyola.cat,Cerdanyola,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
totrubi.cat,Rubí,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
Viumolinsderei.com,Baix Llobregat,OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
Viurealspirineus.cat,Pirineus,OJD,CAT,L,pi,digital,,,AMIC,,,,,,,,,,
andreuenc.cat,Barcelona,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
apropebre.cat,Terres de l'Ebre,no OJD,CAT,T,,digital,,,AMIC,,,,,,,,,,
calderi.cat,"Caldes de Montbui, Vallès Oriental",no OJD,CAT,B,,digital,,,AMIC,,,,,,,,,,
canalbaixpenedes.cat,Baix Penedés,no OJD,CAT,B,,digital,,,AMIC,,,,,,,,,,
castelldefels.digital,Castelldefels i Baix Llobregat,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
districte7.cat,"Barcelona, L'hospitalet del llobregat",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
ebreactiu.cat,"Terres de l’Ebre, Priorat, Baix Maestrat i Matarranya",no OJD,CAT,T,,digital,,,AMIC,,,,,,,,,,
el3.cat,sants montjuich,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
elmirall.net,Sta Coloma de Gramanet,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
elmonic.cat,"Torredembarra, Baix Gaià (Tarragonès Nord)",no OJD,CAT,T,,digital,,,AMIC,,,,,,,,,,
elpoll.tv,"Llagostera, Gironès",no OJD,CAT,GI,,digital,,,AMIC,,,,,,,,,,
eltotbadalona.cat,"Badalona, Barcelonès",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
esplugues.digital,Esplugues,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
jornalet.com,"Vall d'Aran, occitània ",no OJD,CAT,CATNORD,,digital,,,AMIC,,,,,,,,,,
laguait.cat,La Bisbal i Empordà,no OJD,CAT,G,,digital,,,AMIC,,,,,,,,,,
lamarina.cat,"Barcelonès, la marina, Sants, Montjuic",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
lapremsamagazine.cat,"Barcelonès, Castelldefels, Baix Llobregat",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
larella.cat,"Osona, Barcelona",no OJD,CAT,B,,digital,,,AMIC,,,,,,,,,,
lasemaineduroussillon.com,"Pyrénées-Orientales, Rosselló",no OJD,CAT,GNORD,,digital,,,AMIC,,,,,,,,,,
lecositges.cat,"sitges, Sant Pere de Ribes, Garraf",no OJD,CAT,B,,digital,,,AMIC,,,,,,,,,,
lleida24.cat,Lleida,no OJD,CAT,L,,digital,,,AMIC,,,,,,,,,,
madeinperpignan.com,Perpinyà,no OJD,CAT,CATNORD,,digital,,,AMIC,,,,,,,,,,
marina360.cat ,La Selva maritima i alt Maresme,no OJD,CAT,B,,digital,,,AMIC,,,,,,,,,,
martorelltv.com,"Martorell, Baix Llobregat",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
radioarrels.cat,"Cataluny Nord, Perpinya",no OJD,CAT,GNORD,,digital,,,AMIC,,,,,,,,,,
radiositges.com,Garraf i Alt - Baix Penedès,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
revistagroc.com ,La Noguera,no OJD,CAT,L,,digital,,,AMIC,,,,,,,,,,
ripolletaldia.cat,"Ripollet, V.Occ",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
Santandreutv.com,"Baix llobregat,Sant Andreu de la Barca, Abrera, Corbera, Pallejà, Collbató, Esparraguera, Martorell, Olesa, Sant Esteve Sesrovires i Castellví de Rosanes",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
sitgesactiu.com,"Sitges, Barcelona, Sant Pere de Ribes i Vilanova i la G.",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
teleponent.cat,"Lleida, Garrigues, Noguera, Pirineu, Pla d’Urgell, Segarra, Segrià, Solsonès i Urgell",no OJD,CAT,L,,digital,,,AMIC,,,,,,,,,,
tot-hospitalet.cat,"L'Hospitalet,Barcelona",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
vilapress.cat,"Baix Llobregat, Hospitalet i Bcn(cast) ",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
zonasec.cat,"zonaFranca , Montjuic, Poble sec Barcelona",no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
aabrera.com,Baix Llobregat,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
aesparraguera.com,Baix Llobregat,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
madeinperpignan.com,Perpinyà,,CAT NORD,CATNORD,,digital,,,AMIC,,,,,,,,,,
lasemaineduroussillon.com,"Pyrénées-Orientales, Rosselló",,CAT NORD,GNORD,,digital,,,AMIC,,,,,,,,,,
radioarrels.cat,"Cataluny Nord, Perpinya",,CAT NORD,GNORD,,digital,,,AMIC,,,,,,,,,,
jornalet.com,"Vall d'Aran, occitània ",,CAT NORD,CATNORD,,digital,,,AMIC,,,,,,,,,,
puntinformatiu.cat,Pollença,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
canalajuntament.cat,Catalunya,no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
laradiodelsnens.cat ,"Catalunya,Vic (radio)",no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
revistahiperbolic.com,Balears,,IB,IB,,digital,,,AMIC,,,,,,,,,,
ahoramarinabaixa.es,Pais Valencià,,PV,PV,V,digital,,,AMIC,,,,,,,,,,
laveudelsllibres.cat,Pais Valencià,,PV,PV,V,digital,,,AMIC,,,,,,,,,,
7diesactualitat.com," Valencià, sud de Catalunya",,PV,PV,castisudCAT,digital,,,AMIC,,,,,,,,,,
paris-barcelona.com,Catalunya  i França,no OJD,CAT,CATNORD,,digital,,,AMIC,,,,,,,,,,
suasesport.com,València,,PV,PV,,digital,,,AMIC,,,,,,,,,,
monplaneta.cat,Catalunya,OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
territorirural.cat (monrural.cat),"Catalunya, territoris de parla catalana, centrat al Principat",OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
viasona.cat,Catalunya,OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
audio.cat    (tirabol),,no OJD,CAT,,,digital,,,AMIC,,,,,,,,,,
onacatradio.cat,Catalunya,no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
parlant-de-detalls.cat,Catalunya,no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
saltramusica.cat,Balears i paisos catalans ,,IB,IB,,digital,,,AMIC,,,,,,,,,,
uepmallorca.app,Mallorca,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
lasbandasdemusica.com,Pais Valencià,,PV,PV,cast,digital,,,AMIC,,,,,,,,,,
latraca.net,Pais Valencià,,PV,PV,cast,digital,,,AMIC,,,,,,,,,,
criar.cat (grup naciodigital),Catalunya,OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
qualsevolnit.cat,Barcelona,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
laveudalgemesi.es,València,,PV,PV,V,digital,,,AMIC,,,,,,,,,,
formularapida.net,Catalunya,no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
elmondelatele.cat,Catalunya,OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
barcelonaalemany.com,Catalunya  (en alemany),no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
Lesmuntanyes.com,Pais Valencià,,PV,PV,,digital,,,AMIC,,,,,,,,,,
revistaglobalclub.es,Catalunya,no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
equinoxmagazine.fr,Catalunya nord i Espanya,no OJD,CAT,CATNORD,,digital,,,AMIC,,,,,,,,,,
equinoxmagazine.fr,Catalunya nord i Espanya,,CAT NORD,CATNORD,,digital,,,AMIC,,,,,,,,,,
diariodemallorca.es (P.Iberica),Illes Balears,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
periodicontinyent.com,Pais Valencià,,PV,PV,V,digital,,,AMIC,,,,,,,,,,
diacritic.cat (fotlipou.com),Catalunya,no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
ludica.cat,Catalunya i Barcelona,no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
radiolavallduixo.com,Pais Valencià,,PV,PV,cast,digital,,,AMIC,,,,,,,,,,
aquicatalunha.com.br,,no OJD,CAT,CAT,BrasiliPortugal,digital,,,AMIC,,,,,,,,,,
castello24.com,Pais Valencià,,PV,PV,cast,digital,,,AMIC,,,,,,,,,,
spacelaw.net   NO PUBLI,"Internacional, Catalunya",no OJD,CAT,CAT,"enAnglès,MUNDIAL",digital,,,AMIC,,,,,,,,,,
Social.cat,Catalunya,OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
tresdeu.com,Pais Valencià i Paisos Catalans ,,PV,PV,,digital,,,AMIC,,,,,,,,,,
suhecapuntcom.com,Sueca,,PV,PV,,digital,,,AMIC,,,,,,,,,,
fulldenginyeria.cat,Catalunya,no OJD,CAT,CAT,,digital,,,AMIC,,,,,,,,,,
tucomarca.com ,Pais Valencià,,PV,PV,V,digital,,,AMIC,,,,,,,,,,
foravila.net,Illes Balears,,IB,IB,,digital,,,AMIC,,,,,,,,,,
portada.info,Pais Valencià,,PV,AL,Al,digital,,,AMIC,,,,,,,,,,
balearsvadevi.cat,Balears,,IB,IB,,digital,,,AMIC,,,,,,,,,,
fetasantfeliu.cat,Sant Feliu del Llobregat,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
elsbruguersdigital.cat,Gava,no OJD,CAT,B,amb,digital,,,AMIC,,,,,,,,,,
centpercent.cat,Manacor,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
digitalmanacor.com,Manacor i comarca,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
eliris.cat,"Menorca, Illes Balears i territoris de parla catalana",,IB,IB,me,digital,,,AMIC,,,,,,,,,,
elsoller.cat  ,"Mallorca,",,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
mallorcactual.com,Illes Balears,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
mallorcadiario.com,Mallorca,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
manacorcomarcal.com,Manacor i comarca,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
menorcaaldia.com,Menorca,,IB,IB,me,digital,,,AMIC,,,,,,,,,,
menorca.info,Menorca,,IB,IB,me,digital,,,AMIC,,,,,,,,,,
menorcadiario.es,Menorca,,IB,IB,me,digital,,,AMIC,,,,,,,,,,
onamediterrania.cat ,Illes Balears,,IB,IB,,digital,,,AMIC,,,,,,,,,,
palmesana.com,,,IB,,,digital,,,AMIC,,,,,,,,,,
Periodicodeibiza.es ,Eivissa i Formentera,,IB,IB,eiv,digital,,,AMIC,,,,,,,,,,
revista07500.com,Manacor i comarca,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
sompollença.cat,"Mallorca, Pollença",,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
ultimahora.es,Mallorca,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
firesifestes.es,Mallorca,,IB,IB,ma,digital,,,AMIC,,,,,,,,,,
alicantextra.com,Pais Valencià,,PV,PV,Al,digital,,,AMIC,,,,,,,,,,
castellonoticies.com,Pais Valencià,,PV,PV,cast,digital,,,AMIC,,,,,,,,,,
revistapoble.net,Pais Valencià,,PV,PV,,digital,,,AMIC,,,,,,,,,,
revistasao.cat,Pais Valencià,,PV,PV,,digital,,,AMIC,,,,,,,,,,
tvdigitalontinyent.com,Pais Valencià,,PV,PV,,digital,,,AMIC,,,,,,,,,,
diarilaveu.cat (nosaltreslaveu.com),Pais Valencià,,PV,PV,,digital,,,AMIC,,,,,,,,,,
ara.ad,"Andorra, La seu",,AD,AND,,digital,,,AMIC,,,,,,,,,,
elperiodic.ad,Andorra,,AD,AND,,digital,,,AMIC,,,,,,,,,,
forum.ad,Andorra,,AD,AND,,digital,,,AMIC,,,,,,,,,,
bondia.ad,"Andorra, Espanya,França",,AD,AND,,digital,,,AMIC,,,,,,,,,,
laciutat ,IP Andorra,,AD,AND,,digital,,,AMIC,,,,,,,,,,
diariandorra.ad,,,AD,,,digital,,,AMIC,,,,,,,,,,
20 minutos barcelona,Barcelonès ,,CAT,BCN,AMB,papel,Mitjans amb PGD,,AMIC,,,,,,,,,,
capgròs mataró i maresme,Maresme,,CAT,BCN,AMB,papel,Mitjans amb PGD,"Maresme: Mataró i rodalies, Vilassar de Mar, Cabrera, Argentona, Sant Andreu de Llavaneres, Sant Vicenç de Montalt, Caldes d’Estrac i Arenys de Mar",AMIC,,,,,,,,,,
el nostre banyeres,Comunitat Valenciana,,PV,AL,,papel,NO PGD,Banyeres de Mariola,AMIC,,,,,,,,,,
diari més tarragona reus i costa daurada,"Tarragonès, Baix Camp, Alt Camp, Baix Penedès",,CAT,TGN,C.TGN,papel,Mitjans amb PGD,"Tarragonès: Tarragona ciutat i barris, La Canonja (Tarragona), Vila-seca i La Pineda, Altafulla, Torredembarra, Constantí, La Pobla de Mafumet, El Morell,  Polígons Petroquímics,  Salou,  Roda de Berà, Vilallonga i Riera de Gaià. Baix Camp: Reus i barris, Riudoms, Cambrils i La Selva del Camp. Alt Camp: Valls i Alcover. Baix Penedès: El Vendrell i Calafell.",AMIC,,,,,,,,,,
el mirall.net,Barcelonès,,CAT,BCN,AMB,papel,Mitjans amb PGD,Barcelonès: Sta. Coloma de Gramenet,AMIC,,,,,,,,,,
el nou de l'empordà,Baix Empordà,,CAT,GI,,papel,Mitjans amb PGD,"Baix Empordà: Palafrugell, Calella de Palafrugell (Palafrugell), Llafranc (Palafrugell), Tamariu (Palafrugell), Regencós, Begur, Pals, Fontanilles, Gualta, Torroella de Montgrí, Parlavà, La Bisbal d’Empordà, Corçà, Verges, Mont-ras Palamós, Calonge, St. Antoni de Calonge, Castell-Platja d’Aro, Sant Feliu de Guíxols.",AMIC,,,,,,,,,,
els colors del pla de l'estany,El Pla de l'Estany,,CAT,GI,,papel,Mitjans amb PGD,"El Pla de l'Estany: Banyoles, Cornellà del Terri, Sant Miquel de Campmajor, Esponellà, Fontcoberta, Mata (Porqueres), Porqueres, Serinyà, Crespià, Camós, Vilademuls, Palol de Revardit. Garrotxa: Besalú, Mieres.",AMIC,,,,,,,,,,
freqüència,Bages,,CAT,BCN,CC,papel,Mitjans amb PGD,"Bages: Manresa, El Pont de Vilomara, Santpedor, Artès, Monistrol de Montserrat, Súria, Navàs, Balsareny, Sant Vicenç de Castellet, Sallent, Moià, Sant Fruitós de Bages, Sant Salvador de Guardiola, Cardona, Sant Joan de Vilatorrada i Calaf.",AMIC,,,,,,,,,,
gente catalunya,,,CAT,BCN,AMB,papel,Mitjans amb PGD,Barcelonès: Barcelona i l'Hospitalet de Llobregat.,AMIC,,,,,,,,,,
groc,La Noguera,,CAT,LL,C.PONENT,papel,Mitjans amb PGD,"La Noguera: tots els domicilis de Balaguer i a les poblacions Àger, Algerri, Bellcaire d'Urgell, Butsènit d'Urgell (Montgai), Camarasa, Castelló de Farfanya, Cubells, Gerb (Òs de Balaguer), La Fontdepou (Àger), Gerb (Òs de Balaguer) La Ràpita (Vallfogona de Balaguer), La Sentiu, Les Avellanes i Santa Linya, Menàrguens, Montgai, Os de Balaguer, Sant Llorenç de Montgai (Camarasa), Tartareu (Les Avellanes i Santa Linya), Térmens, Vallfogona de Balaguer i Vilanova de la Sal (Les Avellanes i Santa Linya).",AMIC,,,,,,,,,,
indicador d'economía,Totes les poblacions de Tarragona,,CAT,BCN,AMB,papel,Mitjans amb PGD,Totes les poblacions de Tarragona. Barcelona i Madrid,AMIC,,,,,,,,,,
la bústia del baix llobregat,Baix Llobregat Nord,,CAT,BCN,AMB,papel,Mitjans amb PGD,"Baix Llobregat Nord: Martorell, Sant Andreu de la Barca, Olesa de Montserrat, Esparreguera, Abrera, Sant Esteve Sesrovires, Collbató i Castellví de Rosanes. Alt Penedès: Gelida. Anoia: Masquefa.",AMIC,,,,,,,,,,
la fura,"Alt Penedès, Baix Penedès, Anoia, Garraf",,CAT,BCN,PENEDÈS,papel,Mitjans amb PGD,"Alt i Baix Penedès: Albinyana, L'Arboç, Avinyonet del Penedès,Banyeres del Penedès, Bellveí, La Bisbal del Penedès, Bonastre, Les Cabanyes, Calafell, Castellet i la Gornal, Castellví de la Marca, Cunit, Font-rubí, Gelida, La Granada, La Joncosa del Montmell (Montmell), Llorenç del Penedès, Masllorenç, Mediona, Olèrdola, Olesa de Bonesvalls, Pacs, El Pla del Penedès, Pontons, Puigdàlber, Sta Fe del Penedès, Santa Margarida i els Monjos, Sta Oliva, St Cugat Sesgarrigues, St Jaume dels Domenys, St Llorenç d'Hortons, St Martí Sarroca, St. Pere de Riudebitlles, St Quintí de Mediona, St Sadurní d'Anoia, Subirats, Torrelavit, Torrelles de Foix, el Vendrell, Vilafranca del Penedès, Vilobí del Penedès. Anoia: Cabrera d'Igualada (Cabrera d'Anoia), Capellades, els Hostalets de Pierola, La Llacuna, Masquefa, Piera, la Torre de Claramunt, Vallbona d'Anoia. Garraf: Canyelles, Cubelles, Olivella, St. Pere de Ribes i Vilanova i la Geltrú.",AMIC,,,,,,,,,,
la marina,Barcelona,,CAT,BCN,AMB,papel,Mitjans amb PGD,"Barcelona: Zona Franca, La Marina, Sants, Hostafranc, La Bordeta, Gran Via Sud (L'Hospitalet).",AMIC,,,,,,,,,,
el nostre muro,Comunitat Valenciana_Alacant,,PV,AL,,papel,NO PGD,Muro de Alcoy,AMIC,,,,,,,,,,
"la torre de barcelona (ed. sarrià, sant gervasi i les corts)",Barcelonès,,CAT,BCN,AMB,papel,Mitjans amb PGD,"Barcelonès: Sarrià, Sant Gervasi i Les Corts",AMIC,,,,,,,,,,
la torre de barcelona - oci i cultura familiar,Barcelonès,,CAT,BCN,AMB,papel,Mitjans amb PGD,Barcelonès: Eixample dret i esquerre,AMIC,,,,,,,,,,
el nostre xixona,Comunitat Valenciana _ Alacant,,PV,AL,,papel,NO PGD,Xixona,AMIC,,,,,,,,,,
canfali marina alta,Marina Alta,,PV,AL,,papel,,"Marina Alta: Dénia, Xabia, Calp, Teulada, Benissa, Pego, Pedreguer, Ondarra, Gata, El Verger, Benitatxell, Xaló, Els Poblets, Orba, Beniarbeig, Alcacalí, Benidoleig, Lliber, Parcent, Vall de Laguart, Sanet, Rafol d'Almunia, Adsubia, Senija, Vall de Gallinera, Benichembla, Murla, Castell de Castells, Benimeli, Sagra, Tormos, Vall d'Ebo i Vall d'Alcalà",AMIC,,,,,,,,,,
linia les corts,Barcelonès,,CAT,BCN,AMB,papel,Mitjans amb PGD,Barcelonès: Districte de Les Corts.,AMIC,,,,,,,,,,
línia l'hospitalet,Barcelonès,,CAT,BCN,AMB,papel,Mitjans amb PGD,Barcelonès: L'Hospitalet de Llobregat.,AMIC,,,,,,,,,,
"línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",Baix Llobregat,,CAT,BCN,AMB,papel,Mitjans amb PGD,"Baix Llobregat: Castelldefels, Gavà, El Prat del Llobregat i Viladecans.",AMIC,,,,,,,,,,
línia mar (ed. baix maresme),Baix Marsme,,CAT,BCN,AMB,papel,Mitjans amb PGD,"Baix Maresme: El Masnou, Premià de Mar, Vilassar de Mar, Alella, Teià, Premià de Dalt, Vilassar de Dalt, Cabrera, Cabrils ",AMIC,,,,,,,,,,
línia nord (ed. barcelonès),Barcelonès Nord,,CAT,BCN,AMB,papel,Mitjans amb PGD,"Barcelonès: Badalona, Sant Adrià, Santa coloma, Tiana y Montgat.",AMIC,,,,,,,,,,
línia nord (ed. montserratí) _ abans: ed. baix llobregat,Baix Llobregat,,CAT,BCN,AMB,papel,Mitjans amb PGD,"Baix Llobregat: Martorell, Olesa de Montserrat, Esparraguera, Abrera, Sant Esteve Sesrovires i Collbató.",AMIC,,,,,,,,,,
línia sarrià-sant gervasi,Barcelonès,,CAT,BCN,AMB,papel,Mitjans amb PGD,Barcelona: Districte de Sarrià i Sant Gervassi.,AMIC,,,,,,,,,,
"línia tres (esplugues, st joan d, st just d)",Baix Llobregat,,CAT,BCN,AMB,papel,Mitjans amb PGD,"Baix Llobregat: Esplugues del Llobregat, Sant Just Desvern i Sant Joan Despí.",AMIC,,,,,,,,,,
línia vallès (ed. vallès oriental),Vallès Oriental i Vallès Occidental,,CAT,BCN,V.OR,papel,Mitjans amb PGD,"Vallès Oriental: Mollet, Granollers, Parets, La Llagosta, Montornès, Montmeló, Martorelles, Santa Maria de Martorelles, Vallromanes, Lliçà de Vall, Sant Fost de Campsentelles, Vilanova del Vallès, Cardedeu, Canovelles, La Roca, Les Franqueses, L'Ametlla, La Garriga, Lliçà d'Amunt. Vallès Occidental: Santa Perpètua de la Mogoda.",AMIC,,,,,,,,,,
línia vallès (ed. cerdanyola),Vallès Occidental,,CAT,BCN,V.OC,papel,Mitjans amb PGD,"Vallès Occidental: Cerdanyola del Vallès, Barberà del Vallès i Ripollet.",AMIC,,,,,,,,,,
llevant actualitat,Tarragonès,,CAT,TGN,C.TGN,papel,Mitjans amb PGD,Tarragonès: Tarragona,AMIC,,,,,,,,,,
més! osona ripollès garrotxa moianès  (abans: més osona),"Osona, Ripollès",,CAT,BCN,CC,papel,Mitjans amb PGD,"Osona:  Balenyà, Calldetenes, Centelles, Folgueroles, Manlleu, Prats de Lluçanès, Roda de Ter, Rupit i Pruit, Sant Hipòlit de Voltregà, Sant Julià de Vilatorta, Sant Pere de Torelló, Sant Vicenç de Torello, Santa Eugènia de Berga, Les Masies de Voltregà (Vinyoles), L'Esquirol, Seva, Taradell, Tona, Torelló, Vic, Sant Miquel de Balenyà i Gurb. Ripollès: Ripoll, properament també a Campdevànol.",AMIC,,,,,,,,,,
més vila-seca,Tarragonès,,CAT,BCN,C.TGN,papel,Mitjans amb PGD,Tarragonès: Vila-Seca i barris (La Pineda i La Plana).,AMIC,,,,,,,,,,
mollet a mà,Vallès Oriental i Occidental,,CAT,BCN,CC,papel,Mitjans amb PGD,"Vallès Oriental: Mollet del Vallès, Sant Fost de Campsentelles, Martorelles i La Llagosta. Vallès Occidental: Santa Perpètua de Mogoda.",AMIC,,,,,,,,,,
